subject_id	subject	target	target title	AHA review 2 after Comments from AM
http://id.who.int/icd/entity/144547149	Bone of upper arm	http://id.who.int/icd/entity/759525864	Humerus	eq
http://id.who.int/icd/entity/2027130048	Ligament or fascia of forearm	http://id.who.int/icd/entity/1477228030	Forearm	na
http://id.who.int/icd/entity/2027130048	Ligament or fascia of forearm	http://id.who.int/icd/entity/1919500700	Interosseous membrane of forearm	br
http://id.who.int/icd/entity/2027130048	Ligament or fascia of forearm	http://id.who.int/icd/entity/874641444	Palmar aponeurosis	br
http://id.who.int/icd/entity/2027130048	Ligament or fascia of forearm	http://id.who.int/icd/entity/2141720548	Ligament of the wrist and hand	br
http://id.who.int/icd/entity/600261037	Tendon of upper arm	http://id.who.int/icd/entity/1477031686	Tendons of the upper extremity	na
http://id.who.int/icd/entity/1917281666	Larynx and epiglottis	http://id.who.int/icd/entity/1422142995	Larynx	br
http://id.who.int/icd/entity/1917281666	Larynx and epiglottis	http://id.who.int/icd/entity/32483589	Epiglottis	br
http://id.who.int/icd/entity/1610098461	Set of thoracic viscera	http://id.who.int/icd/entity/657169140	Organs of the Thorax	eq
http://id.who.int/icd/entity/1610098461	Set of thoracic viscera	http://id.who.int/icd/entity/2056578963	Thoracic trachea	br
http://id.who.int/icd/entity/1610098461	Set of thoracic viscera	http://id.who.int/icd/entity/1535151273	Thoracic oesophagus	br
http://id.who.int/icd/entity/1610098461	Set of thoracic viscera	http://id.who.int/icd/entity/335892208	Thoracic vertebra	NO
http://id.who.int/icd/entity/1610098461	Set of thoracic viscera	http://id.who.int/icd/entity/650081113	Thorax	na
http://id.who.int/icd/entity/1254117213	Pancreas and pancreatic duct	http://id.who.int/icd/entity/372485507	Pancreatic duct	br
http://id.who.int/icd/entity/1254117213	Pancreas and pancreatic duct	http://id.who.int/icd/entity/532265365	Pancreas	br
http://id.who.int/icd/entity/1124598374	Mouth or pharynx	http://id.who.int/icd/entity/1337584902	Mouth	br
http://id.who.int/icd/entity/1124598374	Mouth or pharynx	http://id.who.int/icd/entity/899820155	Pharynx	br
http://id.who.int/icd/entity/587734217	Prostate and seminal vesicle	http://id.who.int/icd/entity/1784009725	Prostate gland	br
http://id.who.int/icd/entity/587734217	Prostate and seminal vesicle	http://id.who.int/icd/entity/254558521	Seminal vesicle	br
http://id.who.int/icd/entity/2017734770	Abdominal vessels	http://id.who.int/icd/entity/553603158	Artery of abdomen	br
http://id.who.int/icd/entity/2017734770	Abdominal vessels	http://id.who.int/icd/entity/389580608	Vein of abdomen	br
http://id.who.int/icd/entity/1659303484	"Carotid artery, extracranial"	http://id.who.int/icd/entity/34787577	Carotid artery	na
http://id.who.int/icd/entity/1659303484	"Carotid artery, extracranial"	http://id.who.int/icd/entity/420574304	Common carotid artery	na
http://id.who.int/icd/entity/1659303484	"Carotid artery, extracranial"	http://id.who.int/icd/entity/980718560	Internal carotid artery	na
http://id.who.int/icd/entity/1659303484	"Carotid artery, extracranial"	http://id.who.int/icd/entity/807921792	External carotid artery	na
http://id.who.int/icd/entity/622376730	Skin and subcutaneous cell tissue of the upper limb	http://id.who.int/icd/entity/2046770427	Skin of upper limb	br
http://id.who.int/icd/entity/622376730	Skin and subcutaneous cell tissue of the upper limb	http://id.who.int/icd/entity/979078546	Subcutaneous fat	overlap
http://id.who.int/icd/entity/622376730	Skin and subcutaneous cell tissue of the upper limb	http://id.who.int/icd/entity/586230733	Hypodermis	overlap
http://id.who.int/icd/entity/476340315	Bone of thigh	http://id.who.int/icd/entity/805764304	Bones of the lower extremity	na
http://id.who.int/icd/entity/476340315	Bone of thigh	http://id.who.int/icd/entity/983135600	Femur	eq
http://id.who.int/icd/entity/476340315	Bone of thigh	http://id.who.int/icd/entity/435983056	Patella	NO
http://id.who.int/icd/entity/1523553917	Tonsil or adenoid	http://id.who.int/icd/entity/320372230	Palatine tonsil	br
http://id.who.int/icd/entity/1523553917	Tonsil or adenoid	http://id.who.int/icd/entity/457837468	Adenoid	br
http://id.who.int/icd/entity/270496624	Skin and subcutaneous cell tissue of the lower limb	http://id.who.int/icd/entity/975825478	Skin of lower limb and hip	br
http://id.who.int/icd/entity/270496624	Skin and subcutaneous cell tissue of the lower limb	http://id.who.int/icd/entity/586230733	Hypodermis	br
http://id.who.int/icd/entity/2141551567	Lymph node of abdomen or pelvic region	http://id.who.int/icd/entity/254553021	Intra-abdominal lymph nodes	br
http://id.who.int/icd/entity/2141551567	Lymph node of abdomen or pelvic region	http://id.who.int/icd/entity/1684754131	Obturator lymph node	br
http://id.who.int/icd/entity/2141551567	Lymph node of abdomen or pelvic region	http://id.who.int/icd/entity/970208182	Lymphatic system of the abdomen	overlap
http://id.who.int/icd/entity/2141551567	Lymph node of abdomen or pelvic region	http://id.who.int/icd/entity/1627827466	Pelvic lymph nodes	br
http://id.who.int/icd/entity/1651585906	Ocular muscles	http://id.who.int/icd/entity/1639496499	Extraocular muscle	eq
http://id.who.int/icd/entity/504363578	Ear and mastoid targets	http://id.who.int/icd/entity/1951862703	Mastoid	br
http://id.who.int/icd/entity/504363578	Ear and mastoid targets	http://id.who.int/icd/entity/1144556225	Ear	br
http://id.who.int/icd/entity/504363578	Ear and mastoid targets	http://id.who.int/icd/entity/583069829	Auditory system	br
http://id.who.int/icd/entity/45007873	Vessels of head and neck	http://id.who.int/icd/entity/1417479265	Blood vessel of the neck	br
http://id.who.int/icd/entity/45007873	Vessels of head and neck	http://id.who.int/icd/entity/852143287	"Artery of head, face, and neck"	br
http://id.who.int/icd/entity/45007873	Vessels of head and neck	http://id.who.int/icd/entity/821283472	"Vein of head, face, and neck"	br
http://id.who.int/icd/entity/45007873	Vessels of head and neck	http://id.who.int/icd/entity/562908439	nan	br
http://id.who.int/icd/entity/2106976032	Intracranial vein	http://id.who.int/icd/entity/1426765432	Cerebral vein	br
http://id.who.int/icd/entity/2106976032	Intracranial vein	http://id.who.int/icd/entity/832846369	Veins	na
http://id.who.int/icd/entity/2106976032	Intracranial vein	http://id.who.int/icd/entity/562908439	nan	??
http://id.who.int/icd/entity/1958236855	Joint of head or neck	http://id.who.int/icd/entity/864772028	Joints and ligaments of the head and neck	na
http://id.who.int/icd/entity/1958236855	Joint of head or neck	http://id.who.int/icd/entity/1363003152	Joints of the head	na
http://id.who.int/icd/entity/1488798284	Abdominal or pelvic artery	http://id.who.int/icd/entity/553603158	Artery of abdomen	br
http://id.who.int/icd/entity/1488798284	Abdominal or pelvic artery	http://id.who.int/icd/entity/1421585111	Artery of pelvis	br
http://id.who.int/icd/entity/2002389138	Abdominal or pelvic vein	http://id.who.int/icd/entity/389580608	Vein of abdomen	br
http://id.who.int/icd/entity/2002389138	Abdominal or pelvic vein	http://id.who.int/icd/entity/553603158	Artery of abdomen	br
http://id.who.int/icd/entity/2002389138	Abdominal or pelvic vein	http://id.who.int/icd/entity/929449332	Vein of pelvis	br
http://id.who.int/icd/entity/1043581074	Skin and subcutaneous cell tissue of trunk	http://id.who.int/icd/entity/265477888	Skin of trunk	br
http://id.who.int/icd/entity/1043581074	Skin and subcutaneous cell tissue of trunk	http://id.who.int/icd/entity/338111831	Skin of thorax	br
http://id.who.int/icd/entity/1043581074	Skin and subcutaneous cell tissue of trunk	http://id.who.int/icd/entity/979078546	Subcutaneous fat	br
http://id.who.int/icd/entity/1043581074	Skin and subcutaneous cell tissue of trunk	http://id.who.int/icd/entity/586230733	Hypodermis	br
http://id.who.int/icd/entity/1368455141	Lumbosacral vertebral column	http://id.who.int/icd/entity/929081680	Lumbar vertebra	br
http://id.who.int/icd/entity/1368455141	Lumbosacral vertebral column	http://id.who.int/icd/entity/345356612	Lumbosacral intervertebral disc or space L5-S1	br
http://id.who.int/icd/entity/1368455141	Lumbosacral vertebral column	http://id.who.int/icd/entity/501035478	Lumbosacral region	na OR overlap
http://id.who.int/icd/entity/1368455141	Lumbosacral vertebral column	http://id.who.int/icd/entity/1849866651	First lumbar vertebra	br
http://id.who.int/icd/entity/1368455141	Lumbosacral vertebral column	http://id.who.int/icd/entity/1361912339	Second lumbar vertebra	br
http://id.who.int/icd/entity/1296525914	"Sympathetic nervous system, cervical"	http://id.who.int/icd/entity/225409574	Sympathetic nervous system	na
http://id.who.int/icd/entity/1833316600	Ligament or fascia of upper arm	http://id.who.int/icd/entity/131834102	Ligaments of the upper extremity	br
http://id.who.int/icd/entity/1833316600	Ligament or fascia of upper arm	http://id.who.int/icd/entity/443625892	Ligament of the elbow	br
http://id.who.int/icd/entity/1737088886	Ligament or fascia of trunk	http://id.who.int/icd/entity/1050605669	Ligaments of the thorax	br
http://id.who.int/icd/entity/1737088886	Ligament or fascia of trunk	http://id.who.int/icd/entity/461235915	Joints and ligaments	br
http://id.who.int/icd/entity/1737088886	Ligament or fascia of trunk	http://id.who.int/icd/entity/947150833	Trunk	na
http://id.who.int/icd/entity/1736379844	Knee tendon	http://id.who.int/icd/entity/810692620	Quadriceps femoris tendon	br
http://id.who.int/icd/entity/1736379844	Knee tendon	http://id.who.int/icd/entity/1321950693	Tendons of the lower extremity	na
http://id.who.int/icd/entity/1736379844	Knee tendon	http://id.who.int/icd/entity/1670056745	Knee	na
http://id.who.int/icd/entity/1736379844	Knee tendon	http://id.who.int/icd/entity/1617949731	Tendons	na
http://id.who.int/icd/entity/1736379844	Knee tendon	http://id.who.int/icd/entity/726766741	Anterior ligament of the lower extremity	NO
http://id.who.int/icd/entity/1566349726	Joint of pelvic region	http://id.who.int/icd/entity/192726145	Joints of the pelvis	eq- 
http://id.who.int/icd/entity/1566349726	Joint of pelvic region	http://id.who.int/icd/entity/625587547	Joints and ligaments of the pelvis and perineum	na 
http://id.who.int/icd/entity/1667015774	Female genital system	http://id.who.int/icd/entity/344632447	Female genital organs	eq
http://id.who.int/icd/entity/1667015774	Female genital system	http://id.who.int/icd/entity/1803734370	Genitourinary system	eq
http://id.who.int/icd/entity/932777163	Muscle of pelvic region	http://id.who.int/icd/entity/107652911	Muscles of the pelvis and perineum	eq
http://id.who.int/icd/entity/932777163	Muscle of pelvic region	http://id.who.int/icd/entity/1448567552	Muscles	na
http://id.who.int/icd/entity/126914441	Muscle of lower leg	nan	nan	na
http://id.who.int/icd/entity/126914441	Muscle of lower leg	http://id.who.int/icd/entity/106050921	Lower leg	na
http://id.who.int/icd/entity/126914441	Muscle of lower leg	http://id.who.int/icd/entity/864968000	Muscles of the lower extremity	eq
http://id.who.int/icd/entity/215407045	Musculoskeletal structures of knee	http://id.who.int/icd/entity/1574110781	Knee joint	br
http://id.who.int/icd/entity/215407045	Musculoskeletal structures of knee	http://id.who.int/icd/entity/391521938	Ligament of the knee	br
http://id.who.int/icd/entity/215407045	Musculoskeletal structures of knee	http://id.who.int/icd/entity/1670056745	Knee	na
http://id.who.int/icd/entity/215407045	Musculoskeletal structures of knee	http://id.who.int/icd/entity/40907641	Musculoskeletal system	na
http://id.who.int/icd/entity/131254121	Tendon of thigh	http://id.who.int/icd/entity/238202718	Thigh	na
http://id.who.int/icd/entity/131254121	Tendon of thigh	http://id.who.int/icd/entity/1321950693	Tendons of the lower extremity	na
http://id.who.int/icd/entity/131254121	Tendon of thigh	http://id.who.int/icd/entity/1617949731	Tendons	na
http://id.who.int/icd/entity/1841873512	"Soft tissue of upper limb, not elsewhere classified"	http://id.who.int/icd/entity/623958825	nan	nan
http://id.who.int/icd/entity/1841873512	"Soft tissue of upper limb, not elsewhere classified"	http://id.who.int/icd/entity/1149143049	Skin of upper limb and shoulder	nan
http://id.who.int/icd/entity/1990325518	Ligament or fascia of pelvic region	http://id.who.int/icd/entity/32596973	Ligaments of the pelvis and perineum	br
http://id.who.int/icd/entity/1990325518	Ligament or fascia of pelvic region	http://id.who.int/icd/entity/1258542550	Fascia	overlap
http://id.who.int/icd/entity/1990325518	Ligament or fascia of pelvic region	http://id.who.int/icd/entity/625587547	Joints and ligaments of the pelvis and perineum	na
http://id.who.int/icd/entity/1990325518	Ligament or fascia of pelvic region	http://id.who.int/icd/entity/461235915	Joints and ligaments	overlap
http://id.who.int/icd/entity/948656764	Tendon of pelvic region	http://id.who.int/icd/entity/1089203821	Tendons of the pelvis and perineum	na
http://id.who.int/icd/entity/948656764	Tendon of pelvic region	http://id.who.int/icd/entity/1617949731	Tendons	na
http://id.who.int/icd/entity/948656764	Tendon of pelvic region	http://id.who.int/icd/entity/107652911	Muscles of the pelvis and perineum	NO
http://id.who.int/icd/entity/1747156418	Musculoskeletal structures of thigh	http://id.who.int/icd/entity/238202718	Thigh	na
http://id.who.int/icd/entity/1747156418	Musculoskeletal structures of thigh	http://id.who.int/icd/entity/40907641	Musculoskeletal system	na
http://id.who.int/icd/entity/1093092436	Hip cartilage	http://id.who.int/icd/entity/421186462	Trochanteric region	na
http://id.who.int/icd/entity/1093092436	Hip cartilage	http://id.who.int/icd/entity/711315902	Cartilage	na
http://id.who.int/icd/entity/141664053	Coronary arteries or great vessels	http://id.who.int/icd/entity/1612889623	Coronary arteries	br
http://id.who.int/icd/entity/141664053	Coronary arteries or great vessels	http://id.who.int/icd/entity/1072551383	Great cerebral vein	br
http://id.who.int/icd/entity/877353552	Bone of thoracic cage	http://id.who.int/icd/entity/128614976	Bones of the thorax	eq
http://id.who.int/icd/entity/408878611	Ventricular septum	http://id.who.int/icd/entity/1082307091	Interventricular septum	eq
http://id.who.int/icd/entity/408878611	Ventricular septum	http://id.who.int/icd/entity/1470813907	Atrioventricular septum	eq
http://id.who.int/icd/entity/1392271198	"Vessels, not elsewhere classified"	http://id.who.int/icd/entity/1206540937	Blood Vessels	nan
http://id.who.int/icd/entity/1392271198	"Vessels, not elsewhere classified"	http://id.who.int/icd/entity/562908439	nan	nan
http://id.who.int/icd/entity/1392271198	"Vessels, not elsewhere classified"	http://id.who.int/icd/entity/721480315	nan	nan
http://id.who.int/icd/entity/842070925	Musculoskeletal structures of lower leg	http://id.who.int/icd/entity/106050921	Lower leg	na
http://id.who.int/icd/entity/842070925	Musculoskeletal structures of lower leg	http://id.who.int/icd/entity/864968000	Muscles of the lower extremity	na
http://id.who.int/icd/entity/842070925	Musculoskeletal structures of lower leg	http://id.who.int/icd/entity/1321950693	Tendons of the lower extremity	na
http://id.who.int/icd/entity/842070925	Musculoskeletal structures of lower leg	http://id.who.int/icd/entity/40907641	Musculoskeletal system	na
http://id.who.int/icd/entity/446377708	Tonsil	http://id.who.int/icd/entity/320372230	Palatine tonsil	br
http://id.who.int/icd/entity/446377708	Tonsil	http://id.who.int/icd/entity/1690782134	Lingual tonsil	br
http://id.who.int/icd/entity/327977487	"Musculoskeletal structures of lower limb, not elsewhere classified"	http://id.who.int/icd/entity/805764304	Bones of the lower extremity	NO
http://id.who.int/icd/entity/327977487	"Musculoskeletal structures of lower limb, not elsewhere classified"	http://id.who.int/icd/entity/864968000	Muscles of the lower extremity	NO
http://id.who.int/icd/entity/327977487	"Musculoskeletal structures of lower limb, not elsewhere classified"	http://id.who.int/icd/entity/1321950693	Tendons of the lower extremity	NO
http://id.who.int/icd/entity/327977487	"Musculoskeletal structures of lower limb, not elsewhere classified"	http://id.who.int/icd/entity/8274514	Joints and ligaments of the lower extremity	NO
http://id.who.int/icd/entity/66154229	Male genital system	http://id.who.int/icd/entity/1678247922	Male genital organs	eq
http://id.who.int/icd/entity/66154229	Male genital system	http://id.who.int/icd/entity/1803734370	Genitourinary system	na
http://id.who.int/icd/entity/1124202638	"Eye, posterior segment structures"	http://id.who.int/icd/entity/345073538	Posterior chamber of the eye	br
http://id.who.int/icd/entity/1124202638	"Eye, posterior segment structures"	http://id.who.int/icd/entity/2055915829	Eye	na
http://id.who.int/icd/entity/412862209	"Eye, anterior segment structures"	http://id.who.int/icd/entity/2055915829	Eye	br
http://id.who.int/icd/entity/412862209	"Eye, anterior segment structures"	http://id.who.int/icd/entity/770296514	Anterior chamber of the eye	br
http://id.who.int/icd/entity/1845252230	Ventricular system of brain	nan	nan	eq
http://id.who.int/icd/entity/1845252230	Ventricular system of brain	http://id.who.int/icd/entity/1651949308	Cerebral ventricle	eq
http://id.who.int/icd/entity/957281389	Vitreous body	http://id.who.int/icd/entity/2088597502	Vitreous humor	eq
http://id.who.int/icd/entity/1746474250	Tendon of forearm	http://id.who.int/icd/entity/1477228030	Forearm	na
http://id.who.int/icd/entity/1746474250	Tendon of forearm	http://id.who.int/icd/entity/1617949731	Tendons	na
http://id.who.int/icd/entity/1746474250	Tendon of forearm	http://id.who.int/icd/entity/1477031686	Tendons of the upper extremity	na
http://id.who.int/icd/entity/1757840722	Knee ligament	http://id.who.int/icd/entity/391521938	Ligament of the knee	eq
http://id.who.int/icd/entity/801024522	"Blood vessel, not elsewhere classified"	http://id.who.int/icd/entity/1206540937	Blood Vessels	nan
http://id.who.int/icd/entity/801024522	"Blood vessel, not elsewhere classified"	http://id.who.int/icd/entity/562908439	nan	nan
http://id.who.int/icd/entity/801024522	"Blood vessel, not elsewhere classified"	http://id.who.int/icd/entity/721480315	nan	nan
http://id.who.int/icd/entity/1309023825	Ligament or fascia of head or neck	http://id.who.int/icd/entity/439298507	Ligaments of the head and neck	br
http://id.who.int/icd/entity/1309023825	Ligament or fascia of head or neck	http://id.who.int/icd/entity/864772028	Joints and ligaments of the head and neck	na
http://id.who.int/icd/entity/142108125	Bone of shoulder region	http://id.who.int/icd/entity/1091984320	Bones of the shoulder girdle	br
http://id.who.int/icd/entity/1798224643	Lumbar vertebral column	http://id.who.int/icd/entity/929081680	Lumbar vertebra	eq
http://id.who.int/icd/entity/1798224643	Lumbar vertebral column	http://id.who.int/icd/entity/1403484535	Lumbar spinal cord	eq
http://id.who.int/icd/entity/1735141350	Joint of the shoulder region	http://id.who.int/icd/entity/719727487	Shoulder joint	eq
http://id.who.int/icd/entity/1046564174	Thoracic vertebral column	http://id.who.int/icd/entity/335892208	Thoracic vertebra	eq
http://id.who.int/icd/entity/1046564174	Thoracic vertebral column	http://id.who.int/icd/entity/405704375	Vertebral column	eq
http://id.who.int/icd/entity/1046564174	Thoracic vertebral column	http://id.who.int/icd/entity/914245431	Thoracic spinal cord	eq
http://id.who.int/icd/entity/606499736	Cervicothoracic vertebral column	http://id.who.int/icd/entity/335892208	Thoracic vertebra	br
http://id.who.int/icd/entity/606499736	Cervicothoracic vertebral column	http://id.who.int/icd/entity/53291568	Cervical vertebra	br
http://id.who.int/icd/entity/606499736	Cervicothoracic vertebral column	http://id.who.int/icd/entity/405704375	Vertebral column	br
http://id.who.int/icd/entity/606499736	Cervicothoracic vertebral column	http://id.who.int/icd/entity/229382520	Cervicothoracic disc or space C7-T1	br
http://id.who.int/icd/entity/1818769736	Ligament or fascia of shoulder region	http://id.who.int/icd/entity/1020159779	Ligament of the shoulder	br
http://id.who.int/icd/entity/569877754	Cervical vertebral column	http://id.who.int/icd/entity/53291568	Cervical vertebra	eq
http://id.who.int/icd/entity/569877754	Cervical vertebral column	http://id.who.int/icd/entity/405704375	Vertebral column	eq
http://id.who.int/icd/entity/569877754	Cervical vertebral column	http://id.who.int/icd/entity/559293431	Cervical spinal cord	eq
http://id.who.int/icd/entity/457828382	Tendon of head or neck	http://id.who.int/icd/entity/1126217939	Tendons of the head and neck	na
http://id.who.int/icd/entity/2063718949	Muscle of head or neck	http://id.who.int/icd/entity/1922573088	Muscles of the head and neck	na
http://id.who.int/icd/entity/1632036095	Mastoid bone	http://id.who.int/icd/entity/1951862703	Mastoid	eq
http://id.who.int/icd/entity/852820765	Knee cartilage	http://id.who.int/icd/entity/711315902	Cartilage	na
http://id.who.int/icd/entity/852820765	Knee cartilage	http://id.who.int/icd/entity/1670056745	Knee	na
http://id.who.int/icd/entity/199785384	Ethmoid	http://id.who.int/icd/entity/1445725814	Ethmoid bone	eq
http://id.who.int/icd/entity/1953818825	"Facial bone, unspecified"	http://id.who.int/icd/entity/1757281176	Facial bones	eq
http://id.who.int/icd/entity/2003436590	Wrist cartilage	http://id.who.int/icd/entity/1679928503	Wrist	na
http://id.who.int/icd/entity/2003436590	Wrist cartilage	http://id.who.int/icd/entity/711315902	Cartilage	na
http://id.who.int/icd/entity/55916959	Muscle of forearm	http://id.who.int/icd/entity/1477228030	Forearm	na
http://id.who.int/icd/entity/55916959	Muscle of forearm	http://id.who.int/icd/entity/1448567552	Muscles	na
http://id.who.int/icd/entity/55916959	Muscle of forearm	http://id.who.int/icd/entity/720361080	Muscles of the upper extremity	na
http://id.who.int/icd/entity/1834293982	Musculoskeletal structures of foot or toes	http://id.who.int/icd/entity/40907641	Musculoskeletal system	na
http://id.who.int/icd/entity/1834293982	Musculoskeletal structures of foot or toes	http://id.who.int/icd/entity/1896004518	Foot	na
http://id.who.int/icd/entity/848776189	Ligament or fascia of lower leg	http://id.who.int/icd/entity/726766741	Anterior ligament of the lower extremity	overlap
http://id.who.int/icd/entity/848776189	Ligament or fascia of lower leg	http://id.who.int/icd/entity/106050921	Lower leg	na
http://id.who.int/icd/entity/848776189	Ligament or fascia of lower leg	http://id.who.int/icd/entity/1281516466	Ligaments of the lower extremity	na
http://id.who.int/icd/entity/493879587	Ankle cartilage	http://id.who.int/icd/entity/711315902	Cartilage	na
http://id.who.int/icd/entity/493879587	Ankle cartilage	http://id.who.int/icd/entity/1106248434	Ankle	na
http://id.who.int/icd/entity/826735230	Peritoneum and peritoneal cavity	http://id.who.int/icd/entity/1924631190	Peritoneum	br
http://id.who.int/icd/entity/1148076461	Sacral vertebral column	http://id.who.int/icd/entity/563794423	Sacrum	eq
http://id.who.int/icd/entity/1148076461	Sacral vertebral column	http://id.who.int/icd/entity/1495611560	Sacral spinal cord	eq
http://id.who.int/icd/entity/842924453	Intracranial meninges	http://id.who.int/icd/entity/1979147242	Cerebral meninges	eq
http://id.who.int/icd/entity/842924453	Intracranial meninges	nan	nan	eq
http://id.who.int/icd/entity/1930603264	Pleura or thoracic spaces	http://id.who.int/icd/entity/805568052	Pleura	br
http://id.who.int/icd/entity/1930603264	Pleura or thoracic spaces	http://id.who.int/icd/entity/634685795	Pleural cavity	br
http://id.who.int/icd/entity/1930603264	Pleura or thoracic spaces	http://id.who.int/icd/entity/808756694	Thoracic discs or space	NO
http://id.who.int/icd/entity/675567479	"Aorta, thoracic descending"	http://id.who.int/icd/entity/1113176014	Descending aorta	eq
http://id.who.int/icd/entity/760822375	Right cardiac ventricle	http://id.who.int/icd/entity/979819998	Right ventricle	eq
http://id.who.int/icd/entity/1474376270	"Vein of head and neck, extracranial"	http://id.who.int/icd/entity/821283472	"Vein of head, face, and neck"	eq
http://id.who.int/icd/entity/1729025794	"Right heart, not elsewhere classified"	http://id.who.int/icd/entity/541780232	Right atrium	nan
http://id.who.int/icd/entity/1729025794	"Right heart, not elsewhere classified"	http://id.who.int/icd/entity/979819998	Right ventricle	nan
http://id.who.int/icd/entity/1729025794	"Right heart, not elsewhere classified"	http://id.who.int/icd/entity/1196650747	Heart	nan
http://id.who.int/icd/entity/1223269852	"Left heart, not elsewhere classified"	http://id.who.int/icd/entity/1967609767	Left ventricle	nan
http://id.who.int/icd/entity/1223269852	"Left heart, not elsewhere classified"	http://id.who.int/icd/entity/236819908	Left atrium	nan
http://id.who.int/icd/entity/1223269852	"Left heart, not elsewhere classified"	http://id.who.int/icd/entity/1196650747	Heart	nan
http://id.who.int/icd/entity/1380670358	Aortic arch	http://id.who.int/icd/entity/1433522958	Arch of the aorta	eq
http://id.who.int/icd/entity/318380945	"Aorta, abdominal"	http://id.who.int/icd/entity/1812561486	Abdominal aorta	eq
http://id.who.int/icd/entity/125537585	Sympathetic nervous system	http://id.who.int/icd/entity/225409574	Sympathetic nervous system	
http://id.who.int/icd/entity/1487795958	Vena cava inferior	http://id.who.int/icd/entity/995291135	Inferior vena cava	eq
http://id.who.int/icd/entity/680062217	Coronary artery	http://id.who.int/icd/entity/1612889623	Coronary arteries	eq
http://id.who.int/icd/entity/305570287	Conducting system of heart	http://id.who.int/icd/entity/1578371115	Cardiac electrical conducting system	eq
http://id.who.int/icd/entity/585151221	"Heart ventricle, unspecified"	http://id.who.int/icd/entity/2092798548	Cardiac ventricle	eq
http://id.who.int/icd/entity/786458354	Left cardiac ventricle	http://id.who.int/icd/entity/1967609767	Left ventricle	eq
http://id.who.int/icd/entity/2024516758	Tendon of lower leg	http://id.who.int/icd/entity/106050921	Lower leg	na
http://id.who.int/icd/entity/2024516758	Tendon of lower leg	http://id.who.int/icd/entity/1321950693	Tendons of the lower extremity	na
http://id.who.int/icd/entity/236524752	"Heart, ventricle"	http://id.who.int/icd/entity/2092798548	Cardiac ventricle	eq
http://id.who.int/icd/entity/341715478	"Atrium, unspecified"	http://id.who.int/icd/entity/1170554644	Cardiac atrium	na
http://id.who.int/icd/entity/625199150	Atrial septum	http://id.who.int/icd/entity/2046435155	Interatrial septum	eq
http://id.who.int/icd/entity/351902308	"Heart, atrium"	http://id.who.int/icd/entity/1170554644	Cardiac atrium	eq
http://id.who.int/icd/entity/519753624	Peripheral endocrine structures	http://id.who.int/icd/entity/409827719	Endocrine system	na
http://id.who.int/icd/entity/1881504911	Cerebral endocrine structures	http://id.who.int/icd/entity/409827719	Endocrine system	na
http://id.who.int/icd/entity/1281857988	Muscle of thigh	http://id.who.int/icd/entity/238202718	Thigh	na
http://id.who.int/icd/entity/1281857988	Muscle of thigh	http://id.who.int/icd/entity/864968000	Muscles of the lower extremity	na
http://id.who.int/icd/entity/1281857988	Muscle of thigh	http://id.who.int/icd/entity/1448567552	Muscles	na
http://id.who.int/icd/entity/1159411497	Lymph node of mediastinum	http://id.who.int/icd/entity/210461818	Mediastinal lymph node	eq
http://id.who.int/icd/entity/1880945501	Lymph node of axilla	http://id.who.int/icd/entity/1545444952	Axillary lymph node	eq
http://id.who.int/icd/entity/260071476	Lymph node of neck	http://id.who.int/icd/entity/280674825	"Lymph nodes of head, face and neck"	na
http://id.who.int/icd/entity/136536941	Artery of upper limb	http://id.who.int/icd/entity/1316314647	Artery of upper extremity	eq
http://id.who.int/icd/entity/1754180040	Vein of upper limb	http://id.who.int/icd/entity/1725328867	Vein of upper extremity	eq
http://id.who.int/icd/entity/397773529	Vessels of thorax	http://id.who.int/icd/entity/1314934431	Blood vessel of the thorax	eq
http://id.who.int/icd/entity/1113443560	Portal vein and branches	http://id.who.int/icd/entity/843433937	Portal Vein	br
http://id.who.int/icd/entity/1948554629	"Vertebral column, not elsewhere classified"	http://id.who.int/icd/entity/405704375	Vertebral column	nan
http://id.who.int/icd/entity/250943160	"Intervertebral disc, not elsewhere classified"	http://id.who.int/icd/entity/1185858858	Intervertebral disc	nan
http://id.who.int/icd/entity/2085050478	Shoulder cartilage	http://id.who.int/icd/entity/711315902	Cartilage	na
http://id.who.int/icd/entity/408356091	Tendon of shoulder region	http://id.who.int/icd/entity/1020159779	Ligament of the shoulder	NO
http://id.who.int/icd/entity/408356091	Tendon of shoulder region	http://id.who.int/icd/entity/1477031686	Tendons of the upper extremity	na
http://id.who.int/icd/entity/408356091	Tendon of shoulder region	http://id.who.int/icd/entity/1617949731	Tendons	na
http://id.who.int/icd/entity/1884766549	Nail of toe	http://id.who.int/icd/entity/1152552203	Great toenail	eq
http://id.who.int/icd/entity/1884766549	Nail of toe	http://id.who.int/icd/entity/1605446036	Toenail	eq
http://id.who.int/icd/entity/980133438	Nail of finger	http://id.who.int/icd/entity/2110398539	Fingernails	eq
http://id.who.int/icd/entity/1165608911	Bile duct	http://id.who.int/icd/entity/964528740	Common bile duct	eq
http://id.who.int/icd/entity/669454123	Bone of unspecified site	nan	nan	
http://id.who.int/icd/entity/669454123	Bone of unspecified site	http://id.who.int/icd/entity/657365008	Bones	eq
http://id.who.int/icd/entity/1066611646	"Large intestine, not elsewhere classified"	http://id.who.int/icd/entity/1741413713	Large intestine	nan
